directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,outcome,difficulty_level,target_direction,distractor_direction,target_movement_filename,distractor_movement_filename
my_experiment/P_210217080700/S001,my_experiment,P_210217080700,1,1,1,1,2.327642,6.574866,success,1,Southeast,Northwest,target_movement_T001.csv,distractor_movement_T001.csv
my_experiment/P_210217080700/S001,my_experiment,P_210217080700,1,2,1,2,6.574866,9.473918,success,1,Northeast,Southwest,target_movement_T002.csv,distractor_movement_T002.csv
my_experiment/P_210217080700/S001,my_experiment,P_210217080700,1,3,1,3,9.473918,11.63762,success,1,Northwest,Southeast,target_movement_T003.csv,distractor_movement_T003.csv
my_experiment/P_210217080700/S001,my_experiment,P_210217080700,1,4,1,4,11.63762,13.01546,,1,,,target_movement_T004.csv,distractor_movement_T004.csv
