timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
1.110344,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.114137,Log,Stimulus Direction is: Northeast
2.114137,Log,Coherence at 0
2.114137,Log,0
2.114137,Log,1
2.114137,Log,2
2.114137,Log,3
2.114137,Log,4
2.114137,Log,5
2.114137,Log,6
2.114137,Log,7
2.114137,Log,8
2.114137,Log,9
2.114137,Log,10
2.114137,Log,11
2.114137,Log,12
2.114137,Log,13
2.114137,Log,14
2.114137,Log,15
2.114137,Log,16
2.114137,Log,17
2.114137,Log,18
2.114137,Log,19
2.114137,Log,20
2.114137,Log,21
2.114137,Log,22
2.114137,Log,23
2.114137,Log,24
2.114137,Log,25
2.114137,Log,26
2.114137,Log,27
2.114137,Log,28
2.114137,Log,29
2.114137,Log,30
2.114137,Log,31
2.114137,Log,32
2.114137,Log,33
2.114137,Log,34
2.114137,Log,35
2.114137,Log,36
2.114137,Log,37
2.114137,Log,38
2.114137,Log,39
2.114137,Log,40
2.114137,Log,41
2.114137,Log,42
2.114137,Log,43
2.114137,Log,44
2.114137,Log,45
2.114137,Log,46
2.114137,Log,47
2.114137,Log,48
2.114137,Log,49
2.114137,Log,50
2.114137,Log,51
2.114137,Log,52
2.114137,Log,53
2.114137,Log,54
2.114137,Log,55
2.114137,Log,56
2.114137,Log,57
2.114137,Log,58
2.114137,Log,59
2.114137,Log,60
2.114137,Log,61
2.114137,Log,62
2.114137,Log,63
2.114137,Log,64
2.114137,Log,65
2.114137,Log,66
2.114137,Log,67
2.114137,Log,68
