timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
1.97575,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
3.938092,Log,trial success
3.938092,Log,maxLevel: 3
3.938092,Log,nextLevel: 1
5.990868,Log,trial success
5.990868,Log,maxLevel: 3
5.990868,Log,nextLevel: 1
8.010737,Log,trial success
8.010737,Log,maxLevel: 3
8.010737,Log,sameLevel: True
8.010737,Log,successful: True
8.010737,Log,nextLevel: 1
10.0854,Log,trial success
10.0854,Log,maxLevel: 3
10.0854,Log,sameLevel: True
10.0854,Log,successful: True
10.0854,Log,nextLevel: 1
12.06074,Log,trial success
12.06074,Log,maxLevel: 3
12.06074,Log,sameLevel: True
12.06074,Log,successful: True
12.06074,Log,nextLevel: 1
13.99007,Log,trial success
13.99007,Log,maxLevel: 3
13.99007,Log,sameLevel: True
13.99007,Log,successful: True
13.99007,Log,nextLevel: 1
16.0247,Log,trial success
16.0247,Log,maxLevel: 3
16.0247,Log,sameLevel: True
16.0247,Log,successful: True
16.0247,Log,nextLevel: 1
18.02963,Log,trial success
18.02963,Log,maxLevel: 3
18.02963,Log,sameLevel: True
18.02963,Log,successful: True
18.02963,Log,nextLevel: 1
20.03094,Log,trial success
20.03094,Log,maxLevel: 3
20.03094,Log,sameLevel: True
20.03094,Log,successful: True
20.03094,Log,nextLevel: 1
22.11612,Log,trial success
22.11612,Log,maxLevel: 3
22.11612,Log,sameLevel: True
22.11612,Log,successful: True
22.11612,Log,nextLevel: 1
24.08873,Log,trial success
24.08873,Log,maxLevel: 3
24.08873,Log,sameLevel: True
24.08873,Log,successful: True
24.08873,Log,nextLevel: 1
26.01835,Log,trial success
26.01835,Log,maxLevel: 3
26.01835,Log,sameLevel: True
26.01835,Log,successful: True
26.01835,Log,nextLevel: 1
27.90367,Log,trial success
27.90367,Log,maxLevel: 3
27.90367,Log,sameLevel: True
27.90367,Log,successful: True
27.90367,Log,nextLevel: 1
29.79526,Log,trial success
29.79526,Log,maxLevel: 3
29.79526,Log,sameLevel: True
29.79526,Log,successful: True
29.79526,Log,nextLevel: 1
31.77494,Log,trial success
31.77494,Log,maxLevel: 3
31.77494,Log,sameLevel: True
31.77494,Log,successful: True
31.77494,Log,nextLevel: 1
33.67379,Log,trial fail
33.67379,Log,maxLevel: 3
33.67379,Log,nextLevel: 1
