timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
1.305448,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.306641,Log,Stimulus Direction is: Northeast
2.306641,Log,Coherence at 0
2.306641,Log,0
2.306641,Log,1
2.306641,Log,2
2.306641,Log,3
2.306641,Log,4
2.306641,Log,5
2.306641,Log,6
2.306641,Log,7
2.306641,Log,8
2.306641,Log,9
2.306641,Log,10
2.306641,Log,11
2.306641,Log,12
2.306641,Log,13
2.306641,Log,14
2.306641,Log,15
2.306641,Log,16
2.306641,Log,17
2.306641,Log,18
2.306641,Log,19
2.306641,Log,20
2.306641,Log,21
2.306641,Log,22
2.306641,Log,23
2.306641,Log,24
2.306641,Log,25
2.306641,Log,26
2.306641,Log,27
2.306641,Log,28
2.306641,Log,29
2.306641,Log,30
2.306641,Log,31
2.306641,Log,32
2.306641,Log,33
2.306641,Log,34
2.306641,Log,35
2.306641,Log,36
2.306641,Log,37
2.306641,Log,38
2.306641,Log,39
2.306641,Log,40
2.306641,Log,41
2.306641,Log,42
2.306641,Log,43
2.306641,Log,44
2.306641,Log,45
2.306641,Log,46
2.306641,Log,47
2.306641,Log,48
2.306641,Log,49
2.306641,Log,50
2.306641,Log,51
2.306641,Log,52
2.306641,Log,53
2.306641,Log,54
2.306641,Log,55
2.306641,Log,56
2.306641,Log,57
2.306641,Log,58
2.306641,Log,59
2.306641,Log,60
2.306641,Log,61
2.306641,Log,62
2.306641,Log,63
2.306641,Log,64
2.306641,Log,65
2.306641,Log,66
2.306641,Log,67
2.306641,Log,68
