timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
2.260718,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
3.261869,Log,From CreateDotMotion: Southeast
3.261869,Log,Stimulus Direction is: Southeast
3.261869,Log,Coherence at 0
4.254541,Log,trial success
5.25457,Log,From CreateDotMotion: Northwest
5.25457,Log,Stimulus Direction is: Northwest
5.25457,Log,Coherence at 0
5.25457,Log,0
5.25457,Log,1
5.25457,Log,2
5.25457,Log,3
5.25457,Log,4
5.25457,Log,5
5.25457,Log,6
5.25457,Log,7
5.25457,Log,8
5.25457,Log,9
5.25457,Log,10
5.25457,Log,11
5.25457,Log,12
5.25457,Log,13
5.25457,Log,14
5.25457,Log,15
5.25457,Log,16
5.25457,Log,17
5.25457,Log,18
5.25457,Log,19
5.25457,Log,20
5.25457,Log,21
5.25457,Log,22
5.25457,Log,23
5.25457,Log,24
5.25457,Log,25
5.25457,Log,26
5.25457,Log,27
5.25457,Log,28
5.25457,Log,29
5.25457,Log,30
5.25457,Log,31
5.25457,Log,32
5.25457,Log,33
5.25457,Log,34
5.25457,Log,35
5.25457,Log,36
5.25457,Log,37
5.25457,Log,38
5.25457,Log,39
5.25457,Log,40
5.25457,Log,41
5.25457,Log,42
5.25457,Log,43
5.25457,Log,44
5.25457,Log,45
5.25457,Log,46
5.25457,Log,47
5.25457,Log,48
5.25457,Log,49
5.25457,Log,50
5.25457,Log,51
5.25457,Log,52
5.25457,Log,53
5.25457,Log,54
5.25457,Log,55
5.25457,Log,56
5.25457,Log,57
5.25457,Log,58
5.25457,Log,59
5.25457,Log,60
5.25457,Log,61
5.25457,Log,62
5.25457,Log,63
5.25457,Log,64
5.25457,Log,65
5.25457,Log,66
5.25457,Log,67
5.25457,Log,68
6.16377,Log,trial success
7.165119,Log,From CreateDotMotion: Northwest
7.165119,Log,Stimulus Direction is: Northwest
7.165119,Log,Coherence at 0
7.165119,Log,0
7.165119,Log,1
7.165119,Log,2
7.165119,Log,3
7.165119,Log,4
7.165119,Log,5
7.165119,Log,6
7.165119,Log,7
7.165119,Log,8
7.165119,Log,9
7.165119,Log,10
7.165119,Log,11
7.165119,Log,12
7.165119,Log,13
7.165119,Log,14
7.165119,Log,15
7.165119,Log,16
7.165119,Log,17
7.165119,Log,18
7.165119,Log,19
7.165119,Log,20
7.165119,Log,21
7.165119,Log,22
7.165119,Log,23
7.165119,Log,24
7.165119,Log,25
7.165119,Log,26
7.165119,Log,27
7.165119,Log,28
7.165119,Log,29
7.165119,Log,30
7.165119,Log,31
7.165119,Log,32
7.165119,Log,33
7.165119,Log,34
7.165119,Log,35
7.165119,Log,36
7.165119,Log,37
7.165119,Log,38
7.165119,Log,39
7.165119,Log,40
7.165119,Log,41
7.165119,Log,42
7.165119,Log,43
7.165119,Log,44
7.165119,Log,45
7.165119,Log,46
7.165119,Log,47
7.165119,Log,48
7.165119,Log,49
7.165119,Log,50
7.165119,Log,51
7.165119,Log,52
7.165119,Log,53
7.165119,Log,54
7.165119,Log,55
7.165119,Log,56
7.165119,Log,57
7.165119,Log,58
7.165119,Log,59
7.165119,Log,60
7.165119,Log,61
7.165119,Log,62
7.165119,Log,63
7.165119,Log,64
7.165119,Log,65
7.165119,Log,66
7.165119,Log,67
7.165119,Log,68
8.082054,Log,trial success
9.084019,Log,From CreateDotMotion: Northwest
9.084019,Log,Stimulus Direction is: Northwest
9.084019,Log,Coherence at 0
9.084019,Log,0
9.084019,Log,1
9.084019,Log,2
9.084019,Log,3
9.084019,Log,4
9.084019,Log,5
9.084019,Log,6
9.084019,Log,7
9.084019,Log,8
9.084019,Log,9
9.084019,Log,10
9.084019,Log,11
9.084019,Log,12
9.084019,Log,13
9.084019,Log,14
9.084019,Log,15
9.084019,Log,16
9.084019,Log,17
9.084019,Log,18
9.084019,Log,19
9.084019,Log,20
9.084019,Log,21
9.084019,Log,22
9.084019,Log,23
9.084019,Log,24
9.084019,Log,25
9.084019,Log,26
9.084019,Log,27
9.084019,Log,28
9.084019,Log,29
9.084019,Log,30
9.084019,Log,31
9.084019,Log,32
9.084019,Log,33
9.084019,Log,34
9.084019,Log,35
9.084019,Log,36
9.084019,Log,37
9.084019,Log,38
9.084019,Log,39
9.084019,Log,40
9.084019,Log,41
9.084019,Log,42
9.084019,Log,43
9.084019,Log,44
9.084019,Log,45
9.084019,Log,46
9.084019,Log,47
9.084019,Log,48
9.084019,Log,49
9.084019,Log,50
9.084019,Log,51
9.084019,Log,52
9.084019,Log,53
9.084019,Log,54
9.084019,Log,55
9.084019,Log,56
9.084019,Log,57
9.084019,Log,58
9.084019,Log,59
9.084019,Log,60
9.084019,Log,61
9.084019,Log,62
9.084019,Log,63
9.084019,Log,64
9.084019,Log,65
9.084019,Log,66
9.084019,Log,67
9.084019,Log,68
10.01776,Log,trial success
11.02131,Log,From CreateDotMotion: Northwest
11.02131,Log,Stimulus Direction is: Northwest
11.02131,Log,Coherence at 0
11.02131,Log,0
11.02131,Log,1
11.02131,Log,2
11.02131,Log,3
11.02131,Log,4
11.02131,Log,5
11.02131,Log,6
11.02131,Log,7
11.02131,Log,8
11.02131,Log,9
11.02131,Log,10
11.02131,Log,11
11.02131,Log,12
11.02131,Log,13
11.02131,Log,14
11.02131,Log,15
11.02131,Log,16
11.02131,Log,17
11.02131,Log,18
11.02131,Log,19
11.02131,Log,20
11.02131,Log,21
11.02131,Log,22
11.02131,Log,23
11.02131,Log,24
11.02131,Log,25
11.02131,Log,26
11.02131,Log,27
11.02131,Log,28
11.02131,Log,29
11.02131,Log,30
11.02131,Log,31
11.02131,Log,32
11.02131,Log,33
11.02131,Log,34
11.02131,Log,35
11.02131,Log,36
11.02131,Log,37
11.02131,Log,38
11.02131,Log,39
11.02131,Log,40
11.02131,Log,41
11.02131,Log,42
11.02131,Log,43
11.02131,Log,44
11.02131,Log,45
11.02131,Log,46
11.02131,Log,47
11.02131,Log,48
11.02131,Log,49
11.02131,Log,50
11.02131,Log,51
11.02131,Log,52
11.02131,Log,53
11.02131,Log,54
11.02131,Log,55
11.02131,Log,56
11.02131,Log,57
11.02131,Log,58
11.02131,Log,59
11.02131,Log,60
11.02131,Log,61
11.02131,Log,62
11.02131,Log,63
11.02131,Log,64
11.02131,Log,65
11.02131,Log,66
11.02131,Log,67
11.02131,Log,68
11.8406,Log,trial success
12.8456,Log,From CreateDotMotion: Southwest
12.8456,Log,Stimulus Direction is: Southwest
12.8456,Log,Coherence at 0
12.8456,Log,0
12.8456,Log,1
12.8456,Log,2
12.8456,Log,3
12.8456,Log,4
12.8456,Log,5
12.8456,Log,6
12.8456,Log,7
12.8456,Log,8
12.8456,Log,9
12.8456,Log,10
12.8456,Log,11
12.8456,Log,12
12.8456,Log,13
12.8456,Log,14
12.8456,Log,15
12.8456,Log,16
12.8456,Log,17
12.8456,Log,18
12.8456,Log,19
12.8456,Log,20
12.8456,Log,21
12.8456,Log,22
12.8456,Log,23
12.8456,Log,24
12.8456,Log,25
12.8456,Log,26
12.8456,Log,27
12.8456,Log,28
12.8456,Log,29
12.8456,Log,30
12.8456,Log,31
12.8456,Log,32
12.8456,Log,33
12.8456,Log,34
12.8456,Log,35
12.8456,Log,36
12.8456,Log,37
