timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.099505,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
3.102773,Log,Stimulus Direction is: Northeast
3.102773,Log,Coherence at 0
3.102773,Log,0
3.102773,Log,1
3.102773,Log,2
3.102773,Log,3
3.102773,Log,4
3.102773,Log,5
3.102773,Log,6
3.102773,Log,7
3.102773,Log,8
3.102773,Log,9
3.102773,Log,10
3.102773,Log,11
3.102773,Log,12
3.102773,Log,13
3.102773,Log,14
3.102773,Log,15
3.102773,Log,16
3.102773,Log,17
3.102773,Log,18
3.102773,Log,19
3.102773,Log,20
3.102773,Log,21
3.102773,Log,22
3.102773,Log,23
3.102773,Log,24
3.102773,Log,25
3.102773,Log,26
3.102773,Log,27
3.102773,Log,28
3.102773,Log,29
3.102773,Log,30
3.102773,Log,31
3.102773,Log,32
3.102773,Log,33
3.102773,Log,34
3.102773,Log,35
3.102773,Log,36
3.102773,Log,37
3.102773,Log,38
3.102773,Log,39
3.102773,Log,40
3.102773,Log,41
3.102773,Log,42
3.102773,Log,43
3.102773,Log,44
3.102773,Log,45
3.102773,Log,46
3.102773,Log,47
3.102773,Log,48
3.102773,Log,49
3.102773,Log,50
3.102773,Log,51
3.102773,Log,52
3.102773,Log,53
3.102773,Log,54
3.102773,Log,55
3.102773,Log,56
3.102773,Log,57
3.102773,Log,58
3.102773,Log,59
3.102773,Log,60
3.102773,Log,61
3.102773,Log,62
3.102773,Log,63
3.102773,Log,64
3.102773,Log,65
3.102773,Log,66
3.102773,Log,67
3.102773,Log,68
