timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
1.321235,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.323159,Log,Stimulus Direction is: Northeast
2.323159,Log,Coherence at 0
2.323159,Log,0
2.323159,Log,1
2.323159,Log,2
2.323159,Log,3
2.323159,Log,4
2.323159,Log,5
2.323159,Log,6
2.323159,Log,7
2.323159,Log,8
2.323159,Log,9
2.323159,Log,10
2.323159,Log,11
2.323159,Log,12
2.323159,Log,13
2.323159,Log,14
2.323159,Log,15
2.323159,Log,16
2.323159,Log,17
2.323159,Log,18
2.323159,Log,19
2.323159,Log,20
2.323159,Log,21
2.323159,Log,22
2.323159,Log,23
2.323159,Log,24
2.323159,Log,25
2.323159,Log,26
2.323159,Log,27
2.323159,Log,28
2.323159,Log,29
2.323159,Log,30
2.323159,Log,31
2.323159,Log,32
2.323159,Log,33
2.323159,Log,34
2.323159,Log,35
2.323159,Log,36
2.323159,Log,37
2.323159,Log,38
2.323159,Log,39
2.323159,Log,40
2.323159,Log,41
2.323159,Log,42
2.323159,Log,43
2.323159,Log,44
2.323159,Log,45
2.323159,Log,46
2.323159,Log,47
2.323159,Log,48
2.323159,Log,49
2.323159,Log,50
2.323159,Log,51
2.323159,Log,52
2.323159,Log,53
2.323159,Log,54
2.323159,Log,55
2.323159,Log,56
2.323159,Log,57
2.323159,Log,58
2.323159,Log,59
2.323159,Log,60
2.323159,Log,61
2.323159,Log,62
2.323159,Log,63
2.323159,Log,64
2.323159,Log,65
2.323159,Log,66
2.323159,Log,67
2.323159,Log,68
