directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,outcome,difficulty_level,target_direction,distractor_direction,target_movement_filename,distractor_movement_filename
my_experiment/P_210223205653/S001,my_experiment,P_210223205653,1,1,1,1,6.09015,18.86557,,1,Northeast,Southwest,target_movement_T001.csv,distractor_movement_T001.csv
