timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
7.676801,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\Senior-Project\participant_list.csv
9.618982,Log,trial success
9.618982,Log,nextLevel: 1
11.49727,Log,trial success
11.49727,Log,nextLevel: 1
13.43242,Log,trial success
13.43242,Log,sameLevel: True
13.43242,Log,successful: True
13.43242,Log,IN HERE
13.43242,Log,nextLevel: 1
15.41556,Log,trial success
15.41556,Log,sameLevel: True
15.41556,Log,successful: True
15.41556,Log,IN HERE
15.41556,Log,nextLevel: 1
17.32829,Log,trial success
17.32829,Log,sameLevel: True
17.32829,Log,successful: True
17.32829,Log,IN HERE
17.32829,Log,nextLevel: 1
19.21819,Log,trial success
19.21819,Log,sameLevel: True
19.21819,Log,successful: True
19.21819,Log,IN HERE
19.21819,Log,nextLevel: 1
21.1385,Log,trial success
21.1385,Log,sameLevel: True
21.1385,Log,successful: True
21.1385,Log,IN HERE
21.1385,Log,nextLevel: 1
22.90649,Log,trial success
22.90649,Log,sameLevel: True
22.90649,Log,successful: True
22.90649,Log,IN HERE
22.90649,Log,nextLevel: 1
24.95021,Log,trial success
24.95021,Log,sameLevel: True
24.95021,Log,successful: True
24.95021,Log,IN HERE
24.95021,Log,nextLevel: 1
26.9783,Log,trial success
26.9783,Log,sameLevel: True
26.9783,Log,successful: True
26.9783,Log,IN HERE
26.9783,Log,nextLevel: 1
29.21395,Log,trial success
29.21395,Log,sameLevel: True
29.21395,Log,successful: True
29.21395,Log,IN HERE
29.21395,Log,nextLevel: 1
31.07797,Log,trial success
31.07797,Log,sameLevel: True
31.07797,Log,successful: True
31.07797,Log,IN HERE
31.07797,Log,nextLevel: 1
32.90388,Log,trial success
32.90388,Log,sameLevel: True
32.90388,Log,successful: True
32.90388,Log,IN HERE
32.90388,Log,nextLevel: 1
