timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
1.163547,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.167936,Log,Stimulus Direction is: Northeast
2.167936,Log,Coherence at 0
2.167936,Log,0
2.167936,Log,1
2.167936,Log,2
2.167936,Log,3
2.167936,Log,4
2.167936,Log,5
2.167936,Log,6
2.167936,Log,7
2.167936,Log,8
2.167936,Log,9
2.167936,Log,10
2.167936,Log,11
2.167936,Log,12
2.167936,Log,13
2.167936,Log,14
2.167936,Log,15
2.167936,Log,16
2.167936,Log,17
2.167936,Log,18
2.167936,Log,19
2.167936,Log,20
2.167936,Log,21
2.167936,Log,22
2.167936,Log,23
2.167936,Log,24
2.167936,Log,25
2.167936,Log,26
2.167936,Log,27
2.167936,Log,28
2.167936,Log,29
2.167936,Log,30
2.167936,Log,31
2.167936,Log,32
2.167936,Log,33
2.167936,Log,34
2.167936,Log,35
2.167936,Log,36
2.167936,Log,37
2.167936,Log,38
2.167936,Log,39
2.167936,Log,40
2.167936,Log,41
2.167936,Log,42
2.167936,Log,43
2.167936,Log,44
2.167936,Log,45
2.167936,Log,46
2.167936,Log,47
2.167936,Log,48
2.167936,Log,49
2.167936,Log,50
2.167936,Log,51
2.167936,Log,52
2.167936,Log,53
2.167936,Log,54
2.167936,Log,55
2.167936,Log,56
2.167936,Log,57
2.167936,Log,58
2.167936,Log,59
2.167936,Log,60
2.167936,Log,61
2.167936,Log,62
2.167936,Log,63
2.167936,Log,64
2.167936,Log,65
2.167936,Log,66
2.167936,Log,67
2.167936,Log,68
4.139317,Log,Stimulus Direction is: Northeast
4.139317,Log,Coherence at 0
4.139317,Log,0
4.139317,Log,1
4.139317,Log,2
4.139317,Log,3
4.139317,Log,4
4.139317,Log,5
4.139317,Log,6
4.139317,Log,7
4.139317,Log,8
4.139317,Log,9
4.139317,Log,10
4.139317,Log,11
4.139317,Log,12
4.139317,Log,13
4.139317,Log,14
4.139317,Log,15
4.139317,Log,16
4.139317,Log,17
4.139317,Log,18
4.139317,Log,19
4.139317,Log,20
4.139317,Log,21
4.139317,Log,22
4.139317,Log,23
4.139317,Log,24
4.139317,Log,25
4.139317,Log,26
4.139317,Log,27
4.139317,Log,28
4.139317,Log,29
4.139317,Log,30
4.139317,Log,31
4.139317,Log,32
4.139317,Log,33
4.139317,Log,34
4.139317,Log,35
4.139317,Log,36
4.139317,Log,37
4.139317,Log,38
4.139317,Log,39
4.139317,Log,40
4.139317,Log,41
4.139317,Log,42
4.139317,Log,43
4.139317,Log,44
4.139317,Log,45
4.139317,Log,46
4.139317,Log,47
