directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,outcome,difficulty_level,target_direction,distractor_direction,target_movement_filename,distractor_movement_filename
my_experiment/P_210217080729/S001,my_experiment,P_210217080729,1,1,1,1,1.826541,4.302559,success,1,Southeast,Northwest,target_movement_T001.csv,distractor_movement_T001.csv
my_experiment/P_210217080729/S001,my_experiment,P_210217080729,1,2,1,2,4.302559,6.034098,,1,Southeast,Northwest,target_movement_T002.csv,distractor_movement_T002.csv
