directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,outcome,difficulty_level,target_direction,distractor_direction,target_movement_filename,distractor_movement_filename
my_experiment/P_210217083514/S001,my_experiment,P_210217083514,1,1,1,1,2.348858,4.29435,success,1,Southwest,Northeast,target_movement_T001.csv,distractor_movement_T001.csv
my_experiment/P_210217083514/S001,my_experiment,P_210217083514,1,2,1,2,4.29435,6.34958,success,1,Northwest,Southeast,target_movement_T002.csv,distractor_movement_T002.csv
my_experiment/P_210217083514/S001,my_experiment,P_210217083514,1,3,1,3,6.34958,8.223004,success,1,Southwest,Northeast,target_movement_T003.csv,distractor_movement_T003.csv
my_experiment/P_210217083514/S001,my_experiment,P_210217083514,1,4,1,4,8.223004,9.33942,,1,,,target_movement_T004.csv,distractor_movement_T004.csv
