timestamp,log_type,message
0,Log,Loaded: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
2.2453,Log,Updating: C:\Users\aisli\OneDrive\Documents\GitHub\Senior Project\New Unity ProjectctQuarentine\participant_list.csv
3.246299,Log,Stimulus Direction is: Northeast
3.246299,Log,Coherence at 0
3.246299,Log,0
3.246299,Log,1
3.246299,Log,2
3.246299,Log,3
3.246299,Log,4
3.246299,Log,5
3.246299,Log,6
3.246299,Log,7
3.246299,Log,8
3.246299,Log,9
3.246299,Log,10
3.246299,Log,11
3.246299,Log,12
3.246299,Log,13
3.246299,Log,14
3.246299,Log,15
3.246299,Log,16
3.246299,Log,17
3.246299,Log,18
3.246299,Log,19
3.246299,Log,20
3.246299,Log,21
3.246299,Log,22
3.246299,Log,23
3.246299,Log,24
3.246299,Log,25
3.246299,Log,26
3.246299,Log,27
3.246299,Log,28
3.246299,Log,29
3.246299,Log,30
3.246299,Log,31
3.246299,Log,32
3.246299,Log,33
3.246299,Log,34
3.246299,Log,35
3.246299,Log,36
3.246299,Log,37
3.246299,Log,38
3.246299,Log,39
3.246299,Log,40
3.246299,Log,41
3.246299,Log,42
3.246299,Log,43
3.246299,Log,44
3.246299,Log,45
3.246299,Log,46
3.246299,Log,47
3.246299,Log,48
3.246299,Log,49
3.246299,Log,50
3.246299,Log,51
3.246299,Log,52
3.246299,Log,53
3.246299,Log,54
3.246299,Log,55
3.246299,Log,56
3.246299,Log,57
3.246299,Log,58
3.246299,Log,59
3.246299,Log,60
3.246299,Log,61
3.246299,Log,62
3.246299,Log,63
3.246299,Log,64
3.246299,Log,65
3.246299,Log,66
3.246299,Log,67
3.246299,Log,68
