directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,outcome,difficulty_level,target_direction,distractor_direction,target_movement_filename,distractor_movement_filename
my_experiment/P_210217081105/S001,my_experiment,P_210217081105,1,1,1,1,1.931243,6.513196,,1,Northwest,Southeast,target_movement_T001.csv,distractor_movement_T001.csv
